task_id,name,category,version,n_param,LOC_Total,LOC_Code,LOC_Comment,Comment_Density,CC_Average,CC_Max,CC_Functions,MI_Score,MI_Rank,H_Volume,H_Difficulty,H_Effort,H_Bugs,Cognitive_CC,Max_Nesting,Avg_Func_Length,Code_Smells,Duplicate_Pct
69,catalan_numbers,numerical,v1_clean,500,39,33,0,0.0,5.666666666666667,11,3,47.892685347312465,A,230.81773576252348,3.75,865.566509109463,0.07693924525417449,14,4,8.0,7,0.0
69,catalan_numbers,numerical,v2_medium,500,48,43,0,0.0,5.666666666666667,11,3,44.68094793109701,A,319.31568569324173,5.0,1596.5784284662086,0.10643856189774724,32,7,11.0,6,2.3255813953488373
69,catalan_numbers,numerical,v3_bad,500,71,66,0,0.0,7.333333333333333,13,3,39.619600740925215,A,355.89294990339823,5.176470588235294,1842.269387735238,0.11863098330113274,62,10,18.333333333333332,12,19.696969696969695
70,vector_norm,numerical,v1_clean,20000,40,33,0,0.0,4.75,11,4,48.35859635390108,A,189.46125880997533,3.391304347826087,642.5207907468729,0.06315375293665844,11,4,5.75,8,0.0
70,vector_norm,numerical,v2_medium,20000,49,43,0,0.0,4.75,11,4,45.003853216499046,A,274.72299342751836,4.666666666666667,1282.0406359950857,0.09157433114250613,29,7,8.0,7,2.3255813953488373
70,vector_norm,numerical,v3_bad,20000,68,62,0,0.0,5.5,13,4,40.764309177022454,A,310.19550008653874,4.827586206896552,1497.4955176591525,0.10339850002884625,54,10,12.5,11,16.129032258064516
71,edit_distance,strings,v1_clean,100,48,41,0,0.0,4.5,11,4,45.39289067812292,A,252.66401182973067,4.08,1030.8691682653011,0.0842213372765769,16,4,7.75,6,2.380952380952381
71,edit_distance,strings,v2_medium,100,57,51,0,0.0,4.5,11,4,42.6788213768639,A,341.2150500951926,5.310344827586207,1811.9695763675747,0.11373835003173087,34,7,10.0,5,3.9215686274509802
71,edit_distance,strings,v3_bad,100,80,74,0,0.0,5.75,13,4,38.22648882886352,A,377.85078096793814,5.419354838709677,2047.707458148826,0.12595026032264606,66,10,15.5,11,18.91891891891892
72,longest_common_sub,strings,v1_clean,100,44,37,0,0.0,4.75,11,4,45.66118857572369,A,300.0,3.7037037037037037,1111.111111111111,0.1,16,4,6.75,6,2.6315789473684212
72,longest_common_sub,strings,v2_medium,100,53,47,0,0.0,4.75,11,4,42.89072268813814,A,390.70900242217124,4.838709677419355,1890.5274310750222,0.13023633414072375,34,7,9.0,5,4.25531914893617
72,longest_common_sub,strings,v3_bad,100,76,70,0,0.0,6.0,13,4,38.2314134692066,A,428.11757972784216,4.909090909090909,2101.6681186639526,0.14270585990928072,66,10,14.5,11,20.0
73,kmp_search,strings,v1_clean,1000,64,55,0,0.0,5.4,11,5,40.02946031153661,A,430.04211255552906,6.7105263157894735,2885.8089132015766,0.14334737085184301,25,4,9.0,7,7.017543859649122
73,kmp_search,strings,v2_medium,1000,72,65,0,0.0,5.4,11,5,38.16713006219292,A,526.9686818198144,7.988095238095238,4209.476017870184,0.17565622727327146,43,7,10.6,6,7.6923076923076925
73,kmp_search,strings,v3_bad,1000,104,97,0,0.0,7.4,13,5,32.80919823472415,A,566.5732519254167,8.125,4603.4076718940105,0.18885775064180557,87,10,16.8,17,26.804123711340207
74,rabin_karp,strings,v1_clean,800,58,51,0,0.0,6.25,11,4,39.88615106199747,A,627.1943315822213,7.826086956521739,4908.477377599993,0.20906477719407376,23,4,10.25,11,0.0
74,rabin_karp,strings,v2_medium,800,67,61,0,0.0,6.25,11,4,37.92670351111144,A,726.5475432598478,8.2,5957.689854730751,0.24218251441994926,41,7,12.5,10,1.639344262295082
74,rabin_karp,strings,v3_bad,800,96,90,0,0.0,8.5,17,4,32.86243182759603,A,768.091324039907,8.26923076923077,6351.524410330001,0.25603044134663566,84,10,19.5,20,21.11111111111111
75,z_algorithm,strings,v1_clean,1000,46,39,0,0.0,5.0,11,4,44.9284298591099,A,337.5257762909393,5.90625,1993.5116162183601,0.11250859209697976,18,4,7.25,6,0.0
75,z_algorithm,strings,v2_medium,1000,55,49,0,0.0,5.0,11,4,42.28107802902488,A,428.36454151371464,6.5,2784.369519839145,0.14278818050457154,36,7,9.5,5,2.0408163265306123
75,z_algorithm,strings,v3_bad,1000,79,73,0,0.0,6.5,13,4,37.437580577131776,A,466.5854635409216,6.631578947368421,3094.1983371661117,0.15552848784697387,70,10,15.25,12,19.17808219178082
76,manacher_palindrome,strings,v1_clean,1000,56,49,0,0.0,5.5,11,4,41.24325126129815,A,517.9398751947123,7.674418604651163,3974.8874142850013,0.17264662506490408,20,4,9.75,6,0.0
76,manacher_palindrome,strings,v2_medium,1000,65,59,0,0.0,5.5,11,4,39.15246407390433,A,615.0880044883951,8.191489361702128,5038.48684527728,0.20502933482946503,38,7,12.0,5,1.694915254237288
76,manacher_palindrome,strings,v3_bad,1000,90,84,0,0.0,7.25,13,4,34.669818165765484,A,655.6648561125455,8.306122448979592,5446.032580363388,0.21855495203751518,74,10,18.0,13,17.857142857142858
77,suffix_array_naive,strings,v1_clean,60,36,30,0,0.0,4.666666666666667,11,3,51.011373776322394,A,103.72627427729671,2.6666666666666665,276.6033980727912,0.0345754247590989,11,4,7.0,8,0.0
77,suffix_array_naive,strings,v2_medium,60,45,40,0,0.0,4.666666666666667,11,3,47.03181118263037,A,181.11039140121426,4.105263157894737,743.5058173313007,0.06037013046707142,29,7,10.0,7,2.5
77,suffix_array_naive,strings,v3_bad,60,64,59,0,0.0,5.666666666666667,13,3,42.58567173209417,A,213.9699375973561,4.285714285714286,917.0140182743833,0.07132331253245204,54,10,16.0,11,16.949152542372882
78,anagram_groups,strings,v1_clean,30000,39,33,0,0.0,5.333333333333333,11,3,49.96271884107499,A,122.13617281353935,3.176470588235294,387.96196070183083,0.040712057604513116,13,4,8.0,6,0.0
78,anagram_groups,strings,v2_medium,30000,48,43,0,0.0,5.333333333333333,11,3,46.20930503130868,A,201.90890672641936,4.666666666666667,942.2415647232904,0.06730296890880645,31,7,11.0,5,2.3255813953488373
78,anagram_groups,strings,v3_bad,30000,68,63,0,0.0,6.666666666666667,13,3,41.584585834540036,A,235.53074858920888,4.869565217391305,1146.9323409561478,0.0785102495297363,59,10,17.333333333333332,10,15.873015873015873
79,longest_repeated_sub,strings,v1_clean,50,45,38,0,0.0,5.0,11,4,45.874991514133235,A,228.9358278562653,5.4,1236.2534704238326,0.0763119426187551,16,4,7.0,7,0.0
79,longest_repeated_sub,strings,v2_medium,50,54,48,0,0.0,5.0,11,4,43.02567411932014,A,314.8756508066151,6.206896551724138,1954.400591213473,0.1049585502688717,34,7,9.25,6,2.0833333333333335
79,longest_repeated_sub,strings,v3_bad,50,77,71,0,0.0,6.25,13,4,38.43555962270479,A,351.24725426256595,6.387096774193548,2243.450204644776,0.11708241808752198,65,10,14.75,12,18.309859154929576
80,boyer_moore_lite,strings,v1_clean,800,62,53,0,0.0,4.8,11,5,40.97985887684729,A,401.54359184795527,10.616666666666667,4263.054466785792,0.1338478639493184,19,4,8.6,8,1.8181818181818181
80,boyer_moore_lite,strings,v2_medium,800,70,63,0,0.0,4.8,11,5,39.06097157738863,A,494.35840779930976,11.279411764705882,5576.072040912803,0.16478613593310326,37,7,10.2,7,4.761904761904762
80,boyer_moore_lite,strings,v3_bad,800,97,90,0,0.0,6.2,13,5,34.50929588501958,A,533.3974351909447,11.375,6067.395825296997,0.17779914506364825,72,10,15.4,15,20.0
81,string_rotation,strings,v1_clean,100000,40,33,0,0.0,4.5,11,4,48.26700758749802,A,186.46184263312372,4.545454545454546,847.5538301505625,0.062153947544374574,12,4,5.75,7,0.0
81,string_rotation,strings,v2_medium,100000,49,43,0,0.0,4.5,11,4,44.952507233652014,A,271.8519998980832,6.0576923076923075,1646.7957686133884,0.09061733329936106,30,7,8.0,6,2.3255813953488373
81,string_rotation,strings,v3_bad,100000,67,61,0,0.0,5.5,13,4,40.7922565016214,A,307.35774857210805,6.267857142857143,1926.4744598001773,0.10245258285736936,57,10,12.25,11,13.114754098360656
82,run_length_encoding,strings,v1_clean,100000,48,41,0,0.0,4.75,11,4,47.05854618129651,A,150.41407098051496,3.15,473.80432358862214,0.05013802366017166,14,4,7.75,7,7.142857142857143
82,run_length_encoding,strings,v2_medium,100000,57,51,0,0.0,4.75,11,4,43.890313125711124,A,232.84722658818316,4.520833333333333,1052.663503534078,0.07761574219606106,32,7,10.0,6,7.8431372549019605
82,run_length_encoding,strings,v3_bad,100000,78,72,0,0.0,6.0,13,4,39.53067114303561,A,267.35288832599804,4.711538461538462,1259.6434161513369,0.08911762944199934,62,10,15.0,12,19.444444444444443
83,soundex,strings,v1_clean,200000,51,44,0,0.0,5.25,11,4,44.92691782802875,A,223.84836501501496,5.22,1168.4884653783781,0.07461612167167166,20,4,8.5,9,0.0
83,soundex,strings,v2_medium,200000,58,52,0,0.0,5.25,11,4,42.19153823512181,A,311.8387309128727,6.724137931034483,2096.8466388969027,0.10394624363762422,38,7,10.25,9,1.9230769230769231
83,soundex,strings,v3_bad,200000,81,75,0,0.0,7.0,13,4,37.55280769325887,A,348.24088030017543,6.935483870967742,2415.2190085334746,0.11608029343339181,77,10,15.75,17,17.333333333333332
84,longest_prefix,strings,v1_clean,5000,52,45,0,0.0,6.0,11,4,43.62827858456085,A,262.39637567217926,4.4,1154.5440529575887,0.08746545855739309,19,4,8.75,11,0.0
84,longest_prefix,strings,v2_medium,5000,60,54,0,0.0,6.0,11,4,41.08808044033971,A,350.50063248061946,5.0588235294117645,1773.120846666663,0.11683354416020648,37,7,10.75,10,3.7037037037037037
84,longest_prefix,strings,v3_bad,5000,87,81,0,0.0,7.75,13,4,36.112663409418474,A,387.61964492324813,5.222222222222222,2024.2359234880737,0.12920654830774939,72,10,17.25,18,22.22222222222222
85,palindrome_partition,strings,v1_clean,200,56,49,0,0.0,7.0,14,4,40.68159254553847,A,477.7912193806817,8.285714285714286,3958.841532011363,0.15926373979356057,34,4,9.75,6,4.0
85,palindrome_partition,strings,v2_medium,200,65,59,0,0.0,7.0,14,4,38.56257733257645,A,572.7004040997513,8.717948717948717,4992.772753690138,0.1909001346999171,52,7,12.0,5,5.084745762711864
85,palindrome_partition,strings,v3_bad,200,101,95,0,0.0,10.0,24,4,32.230938443771976,A,612.6219369329216,8.78048780487805,5379.119446240287,0.20420731231097386,113,10,20.75,18,29.473684210526315
86,bst_operations,ds_graph,v1_clean,50000,65,57,0,0.0,4.142857142857143,11,7,41.999325947144605,A,225.0,5.869565217391305,1320.6521739130435,0.075,19,4,7.0,7,3.508771929824561
86,bst_operations,ds_graph,v2_medium,50000,76,67,0,0.0,4.142857142857143,11,7,39.49153526099721,A,310.19550008653874,6.666666666666667,2067.970000576925,0.10339850002884625,37,7,8.666666666666666,6,4.477611940298507
86,bst_operations,ds_graph,v3_bad,50000,102,93,0,0.0,5.571428571428571,13,7,34.704649536788416,A,346.3632158872766,6.827586206896552,2364.8247153683023,0.11545440529575887,79,10,12.833333333333334,16,18.27956989247312
87,avl_tree_ops,ds_graph,v1_clean,30000,90,79,0,0.0,4.1,12,10,34.4177343346839,A,567.0641250017568,9.512195121951219,5394.024603675247,0.1890213750005856,26,4,6.888888888888889,7,7.594936708860759
87,avl_tree_ops,ds_graph,v2_medium,30000,105,93,0,0.0,4.1,12,10,32.85578409467682,A,664.9494616147806,10.0,6649.494616147806,0.2216498205382602,44,7,8.333333333333334,6,7.526881720430108
87,avl_tree_ops,ds_graph,v3_bad,30000,135,123,0,0.0,5.3,19,10,28.411242311779173,A,705.917165923421,10.085106382978724,7119.249715908543,0.23530572197447366,91,10,11.555555555555555,18,20.32520325203252
88,heap_operations,ds_graph,v1_clean,500000,68,62,0,0.0,6.5,11,4,39.27687208007137,A,423.8661136376768,7.170731707317073,3039.430180718951,0.14128870454589226,30,4,12.75,6,4.838709677419355
88,heap_operations,ds_graph,v2_medium,500000,78,72,0,0.0,6.5,11,4,37.243762732142834,A,519.1272112606621,7.866666666666666,4083.800728583875,0.17304240375355404,48,7,15.25,5,6.944444444444445
88,heap_operations,ds_graph,v3_bad,500000,112,106,0,0.0,9.5,15,4,31.74134199514845,A,558.8510896893749,8.042553191489361,4494.58961494859,0.186283696563125,107,10,23.5,18,26.41509433962264
89,hashmap_chaining,ds_graph,v1_clean,200000,52,47,0,0.0,4.0,11,7,43.84940044082271,A,213.67343933251428,3.6296296296296298,775.555446466163,0.07122447977750476,17,4,5.5,8,2.127659574468085
89,hashmap_chaining,ds_graph,v2_medium,200000,66,57,0,0.0,4.0,11,7,40.97717515383036,A,301.26792647514816,4.903225806451613,1477.1846717491135,0.10042264215838272,35,7,7.166666666666667,7,3.508771929824561
89,hashmap_chaining,ds_graph,v3_bad,200000,93,84,0,0.0,5.142857142857143,13,7,36.01650881547485,A,337.5257762909393,5.090909090909091,1718.3130429356909,0.11250859209697976,70,10,11.5,15,21.428571428571427
90,trie_operations,ds_graph,v1_clean,30000,57,52,0,0.0,4.142857142857143,11,7,43.03523628915169,A,195.0,4.333333333333333,844.9999999999999,0.065,20,4,6.333333333333333,7,15.384615384615385
90,trie_operations,ds_graph,v2_medium,30000,71,62,0,0.0,4.142857142857143,11,7,40.254524142659726,A,281.3104817439633,5.785714285714286,1627.5820729472161,0.0937701605813211,38,7,8.0,6,14.516129032258064
90,trie_operations,ds_graph,v3_bad,30000,102,93,0,0.0,5.714285714285714,13,7,34.838341012907364,A,317.12413313173494,6.0,1902.7447987904097,0.10570804437724497,78,10,13.0,16,31.182795698924732
91,union_find,ds_graph,v1_clean,1000000,51,46,0,0.0,4.166666666666667,11,6,43.934520915125674,A,253.69930650538794,4.129032258064516,1047.5326204093437,0.08456643550179598,14,4,6.6,7,0.0
91,union_find,ds_graph,v2_medium,1000000,64,56,0,0.0,4.166666666666667,11,6,41.164033215024084,A,341.85467954623215,4.8,1640.9024618219144,0.11395155984874406,32,7,8.6,6,1.7857142857142858
91,union_find,ds_graph,v3_bad,1000000,86,78,0,0.0,5.5,13,6,36.90466745118914,A,378.9378636467476,4.972972972972973,1884.4477543513933,0.12631262121558254,63,10,12.8,13,15.384615384615385
92,bfs_traversal,ds_graph,v1_clean,5000,55,48,0,0.0,5.0,11,4,45.06802987459767,A,182.67948703818894,4.166666666666667,761.1645293257873,0.06089316234606298,17,4,9.0,8,0.0
92,bfs_traversal,ds_graph,v2_medium,5000,65,58,0,0.0,5.0,11,4,42.11711228760177,A,267.35288832599804,5.6,1497.1761746255888,0.08911762944199934,35,7,11.5,7,1.7241379310344827
92,bfs_traversal,ds_graph,v3_bad,5000,91,84,0,0.0,6.5,13,4,37.42441552042128,A,302.627697999753,5.777777777777778,1748.5155884430174,0.10087589933325102,69,10,17.75,14,19.047619047619047
93,dfs_traversal,ds_graph,v1_clean,5000,54,48,0,0.0,5.25,11,4,44.933526950621065,A,182.67948703818894,4.166666666666667,761.1645293257873,0.06089316234606298,19,4,9.25,8,0.0
93,dfs_traversal,ds_graph,v2_medium,5000,64,58,0,0.0,5.25,11,4,41.98260936362515,A,267.35288832599804,5.6,1497.1761746255888,0.08911762944199934,37,7,11.75,7,1.7241379310344827
93,dfs_traversal,ds_graph,v3_bad,5000,91,85,0,0.0,7.0,13,4,37.04329375791751,A,302.627697999753,5.777777777777778,1748.5155884430174,0.10087589933325102,74,10,18.25,15,20.0
94,dijkstra_path,ds_graph,v1_clean,1500,59,52,0,0.0,5.75,11,4,43.15866488136765,A,248.15640006923098,5.333333333333333,1323.500800369232,0.082718800023077,19,4,10.0,7,0.0
94,dijkstra_path,ds_graph,v2_medium,1500,68,61,0,0.0,5.75,11,4,40.547366890715146,A,335.28146997790384,6.096774193548387,2044.1354137362523,0.11176048999263462,37,7,12.25,7,1.639344262295082
94,dijkstra_path,ds_graph,v3_bad,1500,95,88,0,0.0,7.5,13,4,35.81749621514323,A,372.0699021717345,6.2727272727272725,2333.893022713607,0.1240233007239115,74,10,18.75,15,19.318181818181817
95,topological_sort,ds_graph,v1_clean,8000,54,48,0,0.0,5.75,11,4,43.74810117902009,A,263.6661750735579,4.103448275862069,1081.9405115087377,0.0878887250245193,19,4,9.25,6,0.0
95,topological_sort,ds_graph,v2_medium,8000,63,57,0,0.0,5.75,11,4,41.04843237573648,A,351.24725426256595,4.666666666666667,1639.1538532253078,0.11708241808752198,37,7,11.5,6,1.7543859649122806
95,topological_sort,ds_graph,v3_bad,8000,90,84,0,0.0,7.5,13,4,36.12879110304238,A,388.24685444007076,4.8,1863.5849013123395,0.12941561814669025,74,10,18.0,14,20.238095238095237
96,connected_components,ds_graph,v1_clean,10000,61,54,0,0.0,5.75,11,4,43.50746633940963,A,196.27562382434076,4.7272727272727275,927.8484035332473,0.06542520794144692,26,5,10.5,5,0.0
96,connected_components,ds_graph,v2_medium,10000,70,63,0,0.0,5.75,11,4,40.76682003435094,A,282.11056593197316,6.230769230769231,1757.7658338838328,0.09403685531065772,44,7,12.75,5,1.5873015873015872
96,connected_components,ds_graph,v3_bad,10000,100,93,0,0.0,7.75,13,4,35.63910788364261,A,317.77665530336594,6.428571428571429,2042.8499269502097,0.10592555176778864,95,10,20.0,14,21.50537634408602
97,cycle_detect,ds_graph,v1_clean,6000,62,56,0,0.0,5.25,11,4,43.53300740537229,A,189.46125880997533,3.391304347826087,642.5207907468729,0.06315375293665844,25,4,11.0,7,7.142857142857143
97,cycle_detect,ds_graph,v2_medium,6000,72,65,0,0.0,5.25,11,4,40.82044274978933,A,274.72299342751836,4.666666666666667,1282.0406359950857,0.09157433114250613,43,7,13.0,7,7.6923076923076925
97,cycle_detect,ds_graph,v3_bad,6000,104,97,0,0.0,6.75,13,4,35.85159525069245,A,310.19550008653874,4.827586206896552,1497.4955176591525,0.10339850002884625,93,10,20.4,18,26.804123711340207
98,linked_list_reverse,ds_graph,v1_clean,30000,81,72,0,0.0,3.75,11,8,40.845047115281766,A,152.156400069231,4.421052631578948,672.6914529376529,0.05071880002307701,19,4,8.0,8,2.7777777777777777
98,linked_list_reverse,ds_graph,v2_medium,30000,92,82,0,0.0,3.75,11,8,38.30698098254122,A,235.0,6.065217391304348,1425.3260869565217,0.07833333333333334,37,7,9.428571428571429,7,3.658536585365854
98,linked_list_reverse,ds_graph,v3_bad,30000,125,115,0,0.0,4.875,13,8,33.50705781882408,A,269.63553058626803,6.3,1698.7038426934885,0.08987851019542267,75,10,14.0,17,21.73913043478261
99,queue_stack_simulator,ds_graph,v1_clean,500000,49,42,0,0.0,7.0,11,3,45.71852934074045,A,190.19550008653877,3.7142857142857144,706.4404288928583,0.06339850002884626,25,5,10.666666666666666,6,0.0
99,queue_stack_simulator,ds_graph,v2_medium,500000,58,52,0,0.0,7.0,11,3,42.796866696558304,A,275.0,5.04,1386.0,0.09166666666666666,43,7,13.666666666666666,5,1.9230769230769231
99,queue_stack_simulator,ds_graph,v3_bad,500000,81,75,0,0.0,9.333333333333334,13,3,38.01806806058121,A,310.3352333162707,5.185185185185185,1609.1456542325147,0.10344507777209024,98,10,21.0,10,16.0
100,lru_cache,ds_graph,v1_clean,200000,55,50,0,0.0,3.8333333333333335,11,6,44.26592749392331,A,191.68697653562123,4.6875,898.5327025107244,0.06389565884520708,17,4,7.4,8,8.0
100,lru_cache,ds_graph,v2_medium,200000,68,60,0,0.0,3.8333333333333335,11,6,41.429023687335544,A,276.1010283783344,5.625,1553.0682846281309,0.09203367612611146,35,7,9.4,7,8.333333333333334
100,lru_cache,ds_graph,v3_bad,200000,91,83,0,0.0,5.166666666666667,13,6,37.043189526371144,A,311.8387309128727,5.85,1824.256575840305,0.10394624363762422,72,10,13.8,14,19.27710843373494
